420  20
3.16227766016837919e-06  2.42377416987460903e-01  2.42377441176000935e-01  2.42377480452748761e-01  2.42377544229494896e-01  2.42377647788231509e-01  2.42377815945725633e-01  2.42378088990084312e-01  2.42378532371686078e-01  2.42379252246343657e-01  2.42380421429889831e-01  2.42382318861298962e-01  2.42385403664584720e-01  2.42390398089151138e-01  2.42398561296066906e-01  2.42411614316026702e-01  2.42433556233182801e-01  2.42466377318754839e-01  2.42530094861918399e-01  2.42594512146485336e-01  2.42844450020300251e-01  
3.28599324760065407e-06  2.42377420080946676e-01  2.42377446199130042e-01  2.42377488609185981e-01  2.42377557473720112e-01  2.42377669293875470e-01  2.42377850866037720e-01  2.42378145692726449e-01  2.42378624443765900e-01  2.42379401749768575e-01  2.42380664187794109e-01  2.42382713037841674e-01  2.42386043705723170e-01  2.42391437308262958e-01  2.42400248693415254e-01  2.42414353703403085e-01  2.42438004395548662e-01  2.42473594531235792e-01  2.42541820238260125e-01  2.42613489515263042e-01  2.42875394358912894e-01  
3.41454887383360094e-06  2.42377423421215599e-01  2.42377451622979828e-01  2.42377497416303461e-01  2.42377571774503864e-01  2.42377692515131193e-01  2.42377888572111316e-01  2.42378206918798994e-01  2.42378723860826567e-01  2.42379563179631941e-01  2.42380926311164147e-01  2.42383138658344155e-01  2.42386734802171600e-01  2.42392559420578441e-01  2.42402070674745146e-01  2.42417311551995779e-01  2.42442807212108341e-01  2.42481386989034486e-01  2.42554479611490986e-01  2.42633977331021738e-01  2.42908797359565748e-01  
3.54813389233575293e-06  2.42377427027954950e-01  2.42377457479517583e-01  2.42377506926009428e-01  2.42377587216132978e-01  2.42377717588860730e-01  2.42377929286178989e-01  2.42378273029154379e-01  2.42378831208801299e-01  2.42379737487330826e-01  2.42381209344785908e-01  2.42383598230997976e-01  2.42387481026199503e-01  2.42393771037146405e-01  2.42404037971801462e-01  2.42420505277330195e-01  2.42447992942502133e-01  2.42489800497995317e-01  2.42568147259729222e-01  2.42656095513369502e-01  2.42944853517472942e-01  
3.68694506451957361e-06  2.42377430922422449e-01  2.42377463803261611e-01  2.42377517194352882e-01  2.42377603889617987e-01  2.42377744662845146e-01  2.42377973248201428e-01  2.42378344413430730e-01  2.42378947120363564e-01  2.42379925700153293e-01  2.42381514956665267e-01  2.42384094464044186e-01  2.42388286774830125e-01  2.42395079296118726e-01  2.42406162171673600e-01  2.42423953682224358e-01  2.42453592095321385e-01  2.42498884504122297e-01  2.42582903348244228e-01  2.42679973452895603e-01  2.42983772571377599e-01  
3.83118684955728489e-06  2.42377435127571317e-01  2.42377470631482739e-01  2.42377528281854132e-01  2.42377621893230338e-01  2.42377773896653548e-01  2.42378020717282372e-01  2.42378421492348811e-01  2.42379072278656432e-01  2.42380128927333571e-01  2.42381844947854058e-01  2.42384630281724606e-01  2.42389156795729199e-01  2.42396491904752459e-01  2.42408455784901694e-01  2.42427677067124148e-01  2.42459637606613709e-01  2.42508692381648100e-01  2.42598834392743573e-01  2.42705750750862120e-01  2.43025780674566538e-01  
3.98107170553496912e-06  2.42377439668186673e-01  2.42377478004425745e-01  2.42377540253861268e-01  2.42377641333080512e-01  2.42377805462585250e-01  2.42378071973194525e-01  2.42378504720191207e-01  2.42379207421316828e-01  2.42380348366585591e-01  2.42382201263061592e-01  2.42385208841505301e-01  2.42390096215155643e-01  2.42398017184753289e-01  2.42410932318992633e-01  2.42431697349182934e-01  2.42466165032476588e-01  2.42519281743700299e-01  2.42616033758564942e-01  2.42733578015275953e-01  2.43071121651864314e-01  
4.13682040238851118e-06  2.42377444571030137e-01  2.42377485965546091e-01  2.42377553180935928e-01  2.42377662323744220e-01  2.42377839546684765e-01  2.42378127318029213e-01  2.42378594587479512e-01  2.42379353344823689e-01  2.42380585311162466e-01  2.42382586002111516e-01  2.42385833552672847e-01  2.42391110568138918e-01  2.42399664121226571e-01  2.42413606357778144e-01  2.42436038190776360e-01  2.42473212756840917e-01  2.42530714777300288e-01  2.42634602198464389e-01  2.42763617717404095e-01  2.43120058348244072e-01  
4.29866234708227223e-06  2.42377449864998401e-01  2.42377494561765577e-01  2.42377567139268252e-01  2.42377684988937053e-01  2.42377876349837068e-01  2.42378187077976787e-01  2.42378691623865272e-01  2.42379510909190493e-01  2.42380841157475407e-01  2.42383001432310952e-01  2.42386508096411574e-01  2.42392205831058971e-01  2.42401442415522916e-01  2.42416493647072490e-01  2.42440725138192759e-01  2.42480822215625280e-01  2.42543058604562517e-01  2.42654648431875314e-01  2.42796045113044090e-01  2.43172874074942785e-01  
4.46683592150963465e-06  2.42377455581293616e-01  2.42377503843748954e-01  2.42377582211126930e-01  2.42377709462244295e-01  2.42377916088953427e-01  2.42378251605248313e-01  2.42378796401251068e-01  2.42379681043033868e-01  2.42381117413320524e-01  2.42383450001807776e-01  2.42387236447482252e-01  2.42393388456820819e-01  2.42403362542287337e-01  2.42419611187130568e-01  2.42445785771299521e-01  2.42489038138536506e-01  2.42556385672099722e-01  2.42676289768712056e-01  2.42831049233127289e-01  2.43229874159192477e-01  
