95	95	1	95
10	0.092087	-1.3018	1.4937	-0.36192	-1.3303	0.96578	0.90777	-1.5885	0.62884	0.37174	-1.9753	1.0838	-0.42731	-1.21	0.98672	-0.73698	-0.16414	-0.6872	0.78371	0.87858	-0.55265	1.035	-0.85706	-0.41735	-0.61455	-0.35295	-0.14557	0.044418	0.28408	0.13429	-0.17443	-1.0565	0.81222	-0.35989	0.71557	-0.45747	0.32872	0.60697	0.51265	-0.93534	-0.22385	0.43403	-0.1821	0.022258	-0.49869	0.2404	0.52206	-1.1918	-1.7651	-0.14597	-0.54151	-1.3123	0.13067	1.2959	0.37156	-0.12798	-0.12135	0.55637	-2.4783	1.4922	-1.1328	2.0425	-0.98605	-2.4295	1.0122	-0.53468	-0.57313	-0.50115	3.277	2.321	0.66546	-0.14306	-0.765	-1.3442	0.85228	0.19812	-0.19209	1.379	-1.9101	0.67797	-1.5119	-0.087093	1.8157	0.65639	0.14689	0.79071	-1.0811	-0.38824	0.6532	-0.014952	-0.49976	0.88725	0.23335	0.72975	-0.16072
10.25	0.1077	-1.3444	1.436	-0.18743	-1.4014	0.68939	1.1806	-1.4378	0.26446	0.98552	-1.8282	0.9651	0.49562	-1.4521	0.76644	-0.42904	0.65145	-0.33009	1.2691	0.57036	-1.2236	0.26824	-0.43543	-0.94735	-0.046351	-0.02976	-0.54671	-0.57258	0.31408	-0.56206	0.83169	-1.4181	0.22405	-0.018803	0.30239	0.22719	-0.13848	0.078405	0.24441	0.39031	1.3022	-0.34016	-0.060414	-0.95666	-0.55371	-0.65558	-1.9365	0.41493	0.78764	0.44571	-1.3467	0.23093	-0.11723	-0.43048	-0.79021	-0.19182	-0.39974	-2.027	1.8468	-0.42065	1.3651	0.24472	-1.3927	-1.0797	-0.2478	2.3248	0.57084	0.80817	-1.2542	-3.6204	-1.7891	0.37585	-0.10482	-0.3183	0.53057	0.60278	1.1896	-0.93429	-1.2259	0.31623	3.245	-0.51216	1.1403	0.64081	-0.77922	-0.44133	-0.63899	-0.12119	-0.17902	0.4459	-0.40574	0.22042	-0.99592	0.58014	-0.054433
10.5	0.12444	-1.3844	1.3679	-0.018317	-1.434	0.39957	1.3775	-1.1887	-0.096579	1.4301	-1.3534	0.58462	1.2983	-1.4026	0.074997	-0.19511	0.95519	-0.006248	1.1955	-0.4111	-1.0189	-0.85714	-0.84248	-0.52462	-0.070018	0.38482	-0.86138	-0.87316	0.45865	-0.52986	1.0933	0.17707	0.34157	0.60999	0.054962	0.72638	0.27211	0.88859	-0.024053	-0.84468	0.15126	-0.19169	0.067062	-0.60465	1.3676	-0.97051	-1.4052	1.1297	-0.14656	0.24912	-0.28894	0.34403	-0.91927	-0.021305	-1.3949	0.91856	0.88132	2.0653	1.297	-0.63292	-1.3395	-1.7106	-0.55361	1.2349	2.2468	-1.4232	-1.4268	1.2551	-2.0777	2.6943	0.91963	-0.79023	0.68709	-0.29799	0.56184	0.26405	-0.76853	-1.1804	1.7153	-0.54533	-1.5605	-1.3893	-1.0751	-0.59202	0.30266	-0.88555	1.3509	-0.12579	-1.0455	-0.54715	0.67567	-0.61496	1.5305	-0.33558	0.49343
10.75	0.14231	-1.4219	1.2908	0.1431	-1.4315	0.10935	1.4906	-0.85791	-0.44264	1.6996	-0.74851	0.10918	1.6798	-0.70469	-0.37935	0.22859	0.90174	0.28461	0.77678	-1.4662	-0.89935	-0.80006	0.2771	-0.87211	0.98949	0.11412	-0.4727	-0.2881	-0.61068	-0.16436	0.56222	0.67816	-1.0166	1.053	-0.26707	1.3176	-0.76009	-1.0161	-1.2587	0.99831	-1.323	0.60035	0.90315	1.1189	-0.23392	0.84363	1.286	-0.51667	-0.25623	-0.76094	-0.20633	1.9797	0.91878	-0.95706	0.19269	0.69329	-0.57029	-0.69331	-0.3908	-2.1148	1.1807	2.1812	0.31858	0.24587	-2.2996	0.21306	1.0038	-2.48	0.73642	0.43916	0.30637	1.4768	0.96273	0.9428	-1.8485	-0.91927	-0.70136	1.3648	0.30926	-1.4107	-1.3712	0.8675	-0.20603	0.57058	1.0219	-0.86529	-0.041058	-0.87102	-1.3589	-0.39007	-0.86265	-0.18304	-0.50165	-1.4536	-1.1502
11	0.1612	-1.4558	1.2048	0.29706	-1.3983	-0.17167	1.5155	-0.49771	-0.76747	1.7403	-0.08009	-0.53722	1.7513	-0.072731	-0.6144	0.23065	0.84728	0.48633	-0.35182	-1.648	-0.1436	-0.86827	0.096797	0.47254	0.14956	0.31223	-0.31554	-0.46292	0.049808	0.17706	-0.19365	1.8518	-0.17213	-0.28533	-0.76305	0.30942	0.8865	0.71501	-0.70849	0.052237	-0.96576	-0.70051	-0.40506	0.40883	-0.20439	0.60525	0.50164	-0.30315	1.2941	1.1651	0.44576	-0.1087	0.26414	0.10916	1.2092	-0.83494	0.26321	0.00096971	-1.2662	-0.1701	-0.87637	-1.3998	2.1434	0.75747	1.1572	-0.59231	0.18703	0.90985	0.70575	-2.3181	2.5867	0.14584	-0.19241	0.072556	-0.17689	0.77115	0.98218	0.28557	-1.4884	2.2084	0.44821	1.8979	-0.62446	-2.3488	-1.3133	2.0529	0.13325	-0.4681	2.3673	1.0683	0.9307	0.95192	-0.95963	0.49196	1.3952
11.25	0.18113	-1.4866	1.1119	0.44049	-1.3339	-0.43644	1.4657	-0.12589	-1.0355	1.6005	0.57315	-1.0617	1.3614	0.44488	-0.81634	0.48132	0.65564	0.62871	-1.2402	-1.0896	0.40559	-0.79528	0.27951	0.78879	-0.10371	0.051458	0.011325	0.13452	-0.14384	0.65657	-0.93926	1.801	-0.54243	-0.633	-0.78381	-0.39603	0.056705	0.39564	0.23781	-0.42237	0.12886	-0.47247	0.07478	0.2626	-0.53857	-0.06493	1.2751	-0.53701	0.90504	0.4108	1.0188	-1.7695	-0.6656	0.35696	-0.10972	-2.0262	0.36978	1.0637	-0.53856	2.1754	0.075971	-0.50449	0.094765	-0.46346	-0.26131	-0.79725	0.82962	0.16203	-0.32816	-0.097849	-2.7502	-2.0726	-1.5908	0.096071	2.0269	-1.5361	-0.73176	-0.79974	0.19087	-1.9674	1.2305	-0.44114	-0.034613	1.7669	1.5807	-0.75134	-1.9515	1.9269	-0.78336	-0.51625	-0.86398	-0.89506	-0.1165	0.60927	-1.9441
11.5	0.20208	-1.5141	1.0131	0.57246	-1.2428	-0.6754	1.3488	0.24137	-1.2332	1.2998	1.0775	-1.2608	0.69488	0.90267	-0.95047	0.8525	0.19378	0.47224	-1.2671	-0.21806	0.72176	-0.10794	1.3169	0.12537	0.088617	-0.20495	0.81728	1.1183	-0.30424	0.95339	-0.68226	-0.35778	-0.66025	-0.58122	-0.51597	-0.39321	-1.199	-1.0892	0.5469	0.73779	0.87311	0.6554	0.38558	-0.073049	-0.50103	0.30813	0.49786	0.044814	-0.82958	-0.78493	0.40841	-1.9902	0.1448	0.10497	-0.75814	0.8101	-0.60469	-1.0459	0.83875	1.2403	1.2707	1.25	-1.0385	-1.1906	-0.52959	1.252	-0.27132	-0.10482	-0.34822	2.4722	-0.8321	0.77021	1.5222	-1.4658	-1.3665	1.1783	0.15125	-0.14974	2.3886	1.218	0.83482	-2.2239	0.44119	-0.075095	-1.8848	1.6684	1.85	-0.094141	1.0226	0.30265	1.5648	0.35314	0.63888	0.22522	2.2196
11.75	0.22391	-1.5375	0.90838	0.6934	-1.1307	-0.882	1.1728	0.57872	-1.3497	0.85903	1.4354	-1.2706	0.077408	1.0813	-0.90537	0.53371	-0.48297	-0.0065269	-0.95582	0.45849	1.0739	0.4839	0.64591	0.88232	-0.88526	-0.13909	0.63058	0.58742	0.28695	0.56814	-0.58726	-0.92828	0.70259	-1.1447	0.35861	-1.2841	0.53205	0.79829	0.82433	-0.14715	0.98765	0.0039324	-1.249	-1.2263	0.46906	-1.3003	-0.84959	0.44376	-1.8639	-0.77317	0.37088	-0.19672	-0.43573	1.2808	0.20385	1.9667	-0.56471	0.61934	0.34007	-2.0215	-1.0791	-1.7639	-1.3149	0.44301	-0.2124	0.32986	-0.75295	0.29201	1.502	-2.0439	-0.55281	0.97305	-0.47602	2.2456	-1.4223	-0.34641	1.8149	-0.34424	-0.80578	1.2298	-2.6001	0.53886	1.0196	0.46526	0.4098	-1.8487	-0.010039	-0.92457	-0.72536	-0.082176	-1.8508	-0.1267	0.43613	-0.82018	-0.82058
12	0.24666	-1.5573	0.79981	0.80066	-0.9984	-1.0531	0.95631	0.87663	-1.3647	0.35843	1.597	-1.0936	-0.54796	1.1564	-0.35842	0.19016	-0.89556	-0.26012	-0.42344	0.86732	0.6807	1.2504	0.51675	-0.053407	-0.10612	-0.54436	0.44754	0.584	0.27372	-0.065247	0.10517	-2.1359	0.095332	0.26025	0.15687	0.35046	-0.79524	-0.83861	0.054234	0.18029	0.098503	0.34136	0.45608	-0.16668	0.29777	-0.044941	-0.90873	0.07327	-0.41899	-1.0259	-0.77381	2.8034	1.4748	-0.49035	0.34027	1.3282	1.2939	-1.5511	-0.066513	0.44144	0.67255	0.54041	-0.25113	1.1595	0.36317	-0.42325	-0.77301	0.10396	-1.6961	0.056933	1.2309	-0.98972	-0.78544	-2.5527	3.1286	1.6025	-1.7061	1.0583	-0.99239	-1.0856	0.0027583	3.0807	-0.45987	-0.59296	0.997	-0.42357	-1.1253	0.44586	0.29318	0.079729	0.80253	0.53875	1.0545	0.96319	-0.52742
12.25	0.27022	-1.5729	0.68737	0.89516	-0.85318	-1.1836	0.70741	1.1235	-1.2792	-0.17391	1.582	-0.77426	-1.0842	0.78277	0.26931	-0.2617	-0.86872	-0.42744	-0.094539	1.2439	0.17554	1.1458	-0.60011	0.34896	-0.37469	-0.53654	0.18685	-0.60164	0.34499	-0.71885	0.17545	-0.99597	0.82642	0.44406	0.44075	-0.15598	0.78019	0.30094	-0.36815	-0.031251	-0.13797	-0.35377	0.24424	-0.24933	0.61395	-0.22908	-0.90531	0.2581	0.81555	0.95265	-0.76182	1.7743	0.64832	-0.10924	0.58329	-1.0486	0.35934	0.51218	-0.10415	0.054281	-1.5402	0.7196	1.2724	-0.098202	0.044549	-0.3922	-0.60835	-0.51089	1.0001	1.3394	1.231	0.47309	-0.43135	1.2972	-0.52068	-1.6602	-0.045307	0.56835	-1.301	-1.2388	2.9083	-3.902	-1.2952	-0.029545	-0.39373	1.3045	1.5088	-0.56391	-1.7178	-0.87265	-0.13737	0.053092	-3.437	-0.16079	-0.13279
